reporting_period,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,average_delay_mins,arrival_departure_A,arrival_departure_D,scheduled_charter_C,scheduled_charter_S
202205,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0,0,1
202205,44,0,0,0.0,20.454545,45.454545,20.454545,6.818182,4.545455,0.0,2.272727,0.0,19.0,1,0,0,1
202205,46,0,0,0.0,15.217391,47.826087,21.73913,8.695652,4.347826,2.173913,0.0,0.0,17.0,0,1,0,1
202205,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,19.0,1,0,0,1
202205,5,0,1,0.0,16.666667,33.333333,16.666667,0.0,16.666667,0.0,0.0,0.0,27.0,1,0,1,0
202205,9,0,0,22.222222,22.222222,11.111111,11.111111,0.0,22.222222,11.111111,0.0,0.0,43.0,1,0,0,1
202205,26,0,0,0.0,7.692308,53.846154,23.076923,11.538462,3.846154,0.0,0.0,0.0,19.0,0,1,0,1
202205,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,201.0,1,0,0,1
202205,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.0,1,0,1,0
202205,9,0,0,0.0,0.0,33.333333,22.222222,33.333333,0.0,11.111111,0.0,0.0,45.0,1,0,0,1
202205,6,0,0,0.0,16.666667,0.0,16.666667,33.333333,0.0,16.666667,16.666667,0.0,73.0,1,0,1,0
202205,8,0,1,0.0,33.333333,22.222222,0.0,22.222222,11.111111,0.0,0.0,0.0,24.0,1,0,0,1
202205,14,0,0,0.0,0.0,21.428571,7.142857,42.857143,21.428571,0.0,0.0,7.142857,76.0,0,1,0,1
202205,130,0,4,13.432836,28.358209,22.38806,9.701493,12.686567,5.970149,4.477612,0.0,0.0,21.0,1,0,0,1
202205,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,27.0,0,1,0,1
202205,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,39.0,0,1,1,0
202205,46,0,1,0.0,40.425532,31.914894,10.638298,4.255319,10.638298,0.0,0.0,0.0,16.0,0,1,0,1
202205,5,0,0,20.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,38.0,1,0,0,1
202205,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,23.0,1,0,1,0
202205,14,0,0,0.0,28.571429,42.857143,14.285714,0.0,14.285714,0.0,0.0,0.0,19.0,0,1,0,1
202205,13,0,0,0.0,7.692308,30.769231,15.384615,7.692308,23.076923,15.384615,0.0,0.0,53.0,0,1,0,1
202205,10,0,0,0.0,10.0,30.0,10.0,20.0,0.0,20.0,10.0,0.0,77.0,1,0,0,1
202205,7,0,0,0.0,14.285714,14.285714,28.571429,28.571429,14.285714,0.0,0.0,0.0,33.0,1,0,1,0
202205,11,0,0,18.181818,9.090909,9.090909,27.272727,18.181818,9.090909,0.0,9.090909,0.0,41.0,1,0,0,1
202205,4,0,0,0.0,25.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,37.0,1,0,1,0
202205,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,75.0,1,0,0,1
202205,13,0,1,0.0,28.571429,21.428571,21.428571,7.142857,14.285714,0.0,0.0,0.0,21.0,1,0,0,1
202205,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,1,0,1,0
202205,9,0,0,0.0,0.0,11.111111,22.222222,55.555556,0.0,11.111111,0.0,0.0,49.0,1,0,0,1
202205,9,0,0,0.0,0.0,22.222222,55.555556,11.111111,11.111111,0.0,0.0,0.0,29.0,0,1,0,1
202205,7,0,0,0.0,0.0,14.285714,14.285714,14.285714,28.571429,14.285714,14.285714,0.0,91.0,1,0,1,0
202205,13,0,0,0.0,0.0,0.0,0.0,15.384615,46.153846,0.0,30.769231,7.692308,209.0,1,0,1,0
202205,8,0,0,12.5,0.0,25.0,25.0,25.0,0.0,12.5,0.0,0.0,37.0,1,0,1,0
202205,24,0,0,4.166667,20.833333,16.666667,37.5,0.0,16.666667,0.0,4.166667,0.0,39.0,1,0,0,1
202205,4,0,0,0.0,0.0,25.0,0.0,50.0,0.0,0.0,25.0,0.0,89.0,1,0,1,0
202205,8,0,1,0.0,11.111111,11.111111,33.333333,0.0,11.111111,22.222222,0.0,0.0,56.0,1,0,0,1
202205,12,0,0,16.666667,25.0,8.333333,8.333333,16.666667,8.333333,8.333333,8.333333,0.0,44.0,1,0,0,1
202205,10,0,0,0.0,0.0,10.0,0.0,30.0,40.0,0.0,10.0,10.0,196.0,1,0,1,0
202205,9,0,0,11.111111,22.222222,44.444444,0.0,11.111111,0.0,11.111111,0.0,0.0,23.0,1,0,0,1
202205,20,0,0,0.0,15.0,25.0,15.0,25.0,20.0,0.0,0.0,0.0,32.0,1,0,0,1
202205,10,0,0,0.0,0.0,20.0,30.0,10.0,40.0,0.0,0.0,0.0,54.0,1,0,1,0
202205,8,0,0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,0.0,23.0,1,0,0,1
202205,6,0,0,16.666667,16.666667,16.666667,0.0,33.333333,0.0,16.666667,0.0,0.0,39.0,1,0,0,1
202205,5,0,0,0.0,0.0,20.0,20.0,40.0,20.0,0.0,0.0,0.0,43.0,1,0,0,1
202205,4,0,0,0.0,25.0,25.0,0.0,50.0,0.0,0.0,0.0,0.0,23.0,1,0,0,1
202205,9,0,0,0.0,33.333333,33.333333,11.111111,11.111111,0.0,0.0,11.111111,0.0,39.0,1,0,0,1
202205,4,0,0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,104.0,1,0,1,0
202205,5,0,0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,30.0,1,0,1,0
202205,12,0,0,0.0,8.333333,8.333333,16.666667,25.0,25.0,16.666667,0.0,0.0,58.0,1,0,0,1
202205,13,0,0,0.0,38.461538,23.076923,15.384615,7.692308,7.692308,0.0,7.692308,0.0,30.0,1,0,0,1
202205,10,0,0,0.0,30.0,30.0,20.0,10.0,10.0,0.0,0.0,0.0,20.0,1,0,0,1
202205,7,0,0,0.0,14.285714,14.285714,0.0,28.571429,42.857143,0.0,0.0,0.0,56.0,1,0,1,0
202205,9,0,0,0.0,11.111111,44.444444,0.0,22.222222,11.111111,11.111111,0.0,0.0,39.0,1,0,0,1
202205,9,0,0,0.0,0.0,0.0,33.333333,33.333333,22.222222,11.111111,0.0,0.0,62.0,1,0,1,0
202205,7,0,0,0.0,0.0,28.571429,42.857143,14.285714,14.285714,0.0,0.0,0.0,27.0,1,0,1,0
202205,5,0,0,0.0,0.0,40.0,40.0,0.0,20.0,0.0,0.0,0.0,25.0,0,1,0,1
202205,15,0,0,6.666667,26.666667,33.333333,6.666667,13.333333,13.333333,0.0,0.0,0.0,21.0,1,0,0,1
202205,16,0,0,0.0,12.5,12.5,25.0,25.0,12.5,12.5,0.0,0.0,46.0,1,0,1,0
202205,5,0,0,0.0,20.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,23.0,1,0,0,1
202205,5,0,0,0.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,43.0,1,0,0,1
202205,3,0,0,0.0,0.0,0.0,0.0,33.333333,66.666667,0.0,0.0,0.0,79.0,1,0,1,0
202205,9,0,0,22.222222,0.0,44.444444,0.0,11.111111,22.222222,0.0,0.0,0.0,24.0,1,0,0,1
202205,5,0,0,0.0,20.0,20.0,20.0,40.0,0.0,0.0,0.0,0.0,23.0,1,0,0,1
202205,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,60.0,0,1,1,0
202205,10,0,1,0.0,18.181818,36.363636,18.181818,0.0,9.090909,0.0,9.090909,0.0,51.0,1,0,0,1
202205,7,0,0,0.0,0.0,57.142857,14.285714,28.571429,0.0,0.0,0.0,0.0,22.0,1,0,0,1
202205,31,0,0,0.0,16.129032,35.483871,12.903226,16.129032,16.129032,3.225806,0.0,0.0,30.0,1,0,0,1
202205,9,0,0,0.0,33.333333,55.555556,0.0,0.0,0.0,0.0,11.111111,0.0,25.0,1,0,0,1
202205,29,0,1,0.0,16.666667,50.0,20.0,6.666667,0.0,3.333333,0.0,0.0,16.0,0,1,0,1
202205,2,0,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,34.0,0,1,1,0
202205,46,0,1,4.255319,27.659574,23.404255,10.638298,12.765957,12.765957,2.12766,4.255319,0.0,36.0,1,0,0,1
202205,10,0,0,10.0,0.0,50.0,10.0,20.0,0.0,10.0,0.0,0.0,26.0,1,0,0,1
202205,6,0,0,0.0,33.333333,0.0,16.666667,16.666667,0.0,16.666667,16.666667,0.0,91.0,1,0,1,0
202205,10,0,0,10.0,40.0,20.0,20.0,0.0,0.0,0.0,10.0,0.0,30.0,1,0,0,1
202205,9,0,0,0.0,77.777778,11.111111,0.0,0.0,0.0,11.111111,0.0,0.0,18.0,1,0,0,1
202205,4,0,0,0.0,0.0,25.0,0.0,50.0,0.0,0.0,25.0,0.0,95.0,1,0,1,0
202205,34,0,0,11.764706,20.588235,38.235294,0.0,20.588235,2.941176,5.882353,0.0,0.0,19.0,1,0,0,1
202205,13,0,0,0.0,0.0,7.692308,15.384615,30.769231,38.461538,0.0,0.0,7.692308,82.0,1,0,1,0
202205,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,65.0,1,0,0,1
202205,23,0,0,4.347826,34.782609,26.086957,13.043478,13.043478,4.347826,4.347826,0.0,0.0,22.0,1,0,0,1
202205,9,0,0,0.0,0.0,33.333333,33.333333,33.333333,0.0,0.0,0.0,0.0,26.0,1,0,0,1
202205,16,0,0,0.0,6.25,12.5,0.0,37.5,25.0,0.0,12.5,6.25,96.0,1,0,1,0
202205,17,0,0,0.0,29.411765,35.294118,5.882353,17.647059,11.764706,0.0,0.0,0.0,19.0,0,1,0,1
202205,16,0,0,0.0,6.25,50.0,6.25,25.0,12.5,0.0,0.0,0.0,24.0,0,1,0,1
202205,14,0,0,0.0,0.0,7.142857,28.571429,21.428571,21.428571,7.142857,7.142857,7.142857,92.0,1,0,1,0
202205,36,0,0,0.0,5.555556,44.444444,19.444444,8.333333,16.666667,5.555556,0.0,0.0,33.0,0,1,0,1
202205,13,0,0,0.0,7.692308,30.769231,38.461538,23.076923,0.0,0.0,0.0,0.0,24.0,1,0,0,1
202205,19,0,0,10.526316,21.052632,26.315789,10.526316,5.263158,10.526316,10.526316,0.0,5.263158,94.0,1,0,0,1
202205,4,0,0,0.0,0.0,0.0,0.0,50.0,25.0,0.0,25.0,0.0,130.0,1,0,1,0
202205,38,0,1,41.025641,20.512821,10.25641,2.564103,7.692308,10.25641,0.0,2.564103,2.564103,31.0,1,0,0,1
202205,2,0,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,35.0,0,1,0,1
202205,65,0,0,0.0,1.538462,6.153846,35.384615,29.230769,24.615385,3.076923,0.0,0.0,45.0,0,1,0,1
202205,13,0,0,0.0,7.692308,30.769231,15.384615,46.153846,0.0,0.0,0.0,0.0,27.0,1,0,0,1
202205,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0,1,0,1
202205,6,0,0,0.0,0.0,16.666667,0.0,0.0,33.333333,33.333333,16.666667,0.0,134.0,1,0,1,0
202205,6,0,0,16.666667,0.0,33.333333,0.0,16.666667,33.333333,0.0,0.0,0.0,41.0,1,0,0,1
202205,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,31.0,1,0,0,1
202205,4,0,0,0.0,0.0,50.0,25.0,25.0,0.0,0.0,0.0,0.0,21.0,1,0,0,1
202205,2,0,0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,64.0,0,1,1,0
202205,4,0,0,0.0,25.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,23.0,1,0,0,1
202205,7,0,0,0.0,0.0,0.0,28.571429,14.285714,42.857143,0.0,14.285714,0.0,79.0,1,0,0,1
202205,53,0,2,0.0,18.181818,10.909091,23.636364,25.454545,16.363636,1.818182,0.0,0.0,34.0,1,0,0,1
202205,2,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,54.0,1,0,0,1
202205,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0,1,1,0
202205,4,0,0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,43.0,1,0,0,1
202205,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,43.0,0,1,0,1
202205,3,0,0,0.0,0.0,33.333333,0.0,66.666667,0.0,0.0,0.0,0.0,25.0,1,0,0,1
202205,7,0,0,0.0,0.0,14.285714,14.285714,28.571429,28.571429,14.285714,0.0,0.0,55.0,1,0,0,1
202205,10,0,0,0.0,50.0,0.0,0.0,40.0,10.0,0.0,0.0,0.0,27.0,1,0,0,1
202205,9,0,0,0.0,11.111111,55.555556,11.111111,11.111111,0.0,11.111111,0.0,0.0,25.0,0,1,0,1
202205,8,0,0,0.0,0.0,0.0,0.0,62.5,25.0,12.5,0.0,0.0,68.0,1,0,0,1
202205,4,0,0,0.0,0.0,25.0,0.0,50.0,0.0,25.0,0.0,0.0,71.0,1,0,0,1
202205,4,0,0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,44.0,1,0,0,1
202205,5,0,0,0.0,20.0,40.0,20.0,0.0,0.0,20.0,0.0,0.0,32.0,1,0,0,1
202205,7,0,0,0.0,14.285714,28.571429,0.0,14.285714,42.857143,0.0,0.0,0.0,41.0,1,0,0,1
202205,10,0,0,0.0,30.0,30.0,10.0,20.0,0.0,10.0,0.0,0.0,29.0,1,0,0,1
202205,6,0,0,0.0,0.0,16.666667,16.666667,33.333333,33.333333,0.0,0.0,0.0,46.0,1,0,0,1
202205,5,0,0,20.0,20.0,0.0,40.0,0.0,0.0,20.0,0.0,0.0,35.0,1,0,0,1
202205,10,0,0,0.0,0.0,70.0,20.0,0.0,10.0,0.0,0.0,0.0,21.0,0,1,0,1
202205,11,0,0,0.0,9.090909,27.272727,36.363636,18.181818,9.090909,0.0,0.0,0.0,23.0,1,0,0,1
202205,22,0,0,4.545455,50.0,13.636364,9.090909,18.181818,0.0,4.545455,0.0,0.0,17.0,1,0,0,1
202205,7,0,0,0.0,0.0,42.857143,14.285714,0.0,28.571429,14.285714,0.0,0.0,48.0,1,0,0,1
202205,6,0,0,0.0,0.0,66.666667,16.666667,16.666667,0.0,0.0,0.0,0.0,17.0,1,0,0,1
202205,31,0,0,0.0,3.225806,61.290323,12.903226,16.129032,6.451613,0.0,0.0,0.0,19.0,0,1,0,1
202205,4,0,0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,37.0,1,0,0,1
202205,40,0,0,0.0,7.5,65.0,15.0,7.5,2.5,2.5,0.0,0.0,19.0,0,1,0,1
202205,5,0,0,0.0,20.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,16.0,0,1,0,1
202205,3,0,0,0.0,0.0,33.333333,0.0,66.666667,0.0,0.0,0.0,0.0,29.0,1,0,0,1
202205,10,0,0,0.0,0.0,10.0,30.0,40.0,20.0,0.0,0.0,0.0,48.0,1,0,0,1
202205,7,0,0,0.0,0.0,57.142857,28.571429,0.0,14.285714,0.0,0.0,0.0,26.0,1,0,0,1
202205,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,99.0,1,0,0,1
202205,17,0,0,0.0,5.882353,58.823529,17.647059,0.0,11.764706,5.882353,0.0,0.0,24.0,0,1,0,1
202205,9,0,0,0.0,0.0,44.444444,22.222222,22.222222,11.111111,0.0,0.0,0.0,27.0,0,1,0,1
202205,19,0,0,0.0,21.052632,36.842105,26.315789,10.526316,5.263158,0.0,0.0,0.0,19.0,0,1,0,1
202205,8,0,0,0.0,12.5,37.5,0.0,37.5,12.5,0.0,0.0,0.0,26.0,1,0,0,1
202205,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,29.0,1,0,0,1
202205,9,0,0,11.111111,0.0,77.777778,0.0,0.0,0.0,0.0,0.0,11.111111,132.0,1,0,0,1
202205,3,0,0,0.0,33.333333,33.333333,0.0,0.0,0.0,33.333333,0.0,0.0,48.0,1,0,0,1
202205,10,0,0,0.0,0.0,10.0,30.0,40.0,20.0,0.0,0.0,0.0,44.0,1,0,0,1
202205,5,0,0,0.0,0.0,60.0,20.0,20.0,0.0,0.0,0.0,0.0,19.0,0,1,0,1
202205,17,0,2,0.0,31.578947,31.578947,0.0,15.789474,10.526316,0.0,0.0,0.0,20.0,0,1,0,1
202205,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,19.0,0,1,1,0
202205,8,0,0,0.0,25.0,50.0,0.0,12.5,0.0,12.5,0.0,0.0,25.0,0,1,0,1
202205,3,0,0,33.333333,33.333333,0.0,0.0,0.0,33.333333,0.0,0.0,0.0,26.0,1,0,0,1
202205,3,0,0,0.0,33.333333,0.0,0.0,33.333333,33.333333,0.0,0.0,0.0,46.0,1,0,0,1
202205,3,0,0,0.0,33.333333,33.333333,0.0,0.0,33.333333,0.0,0.0,0.0,40.0,1,0,0,1
202205,2,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,23.0,0,1,0,1
202205,3,0,0,0.0,0.0,33.333333,33.333333,0.0,33.333333,0.0,0.0,0.0,29.0,1,0,0,1
202205,9,0,0,11.111111,11.111111,44.444444,22.222222,0.0,0.0,11.111111,0.0,0.0,21.0,1,0,0,1
202205,19,0,0,21.052632,36.842105,15.789474,5.263158,5.263158,5.263158,10.526316,0.0,0.0,23.0,1,0,0,1
202205,2,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,45.0,1,0,1,0
202205,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,85.0,1,0,0,1
202205,3,0,0,0.0,0.0,0.0,0.0,33.333333,33.333333,33.333333,0.0,0.0,83.0,1,0,1,0
202206,4,0,0,0.0,0.0,50.0,25.0,0.0,25.0,0.0,0.0,0.0,21.0,1,0,1,0
202206,10,0,0,10.0,30.0,10.0,10.0,20.0,20.0,0.0,0.0,0.0,31.0,1,0,0,1
202206,32,0,6,15.789474,26.315789,28.947368,7.894737,0.0,2.631579,0.0,2.631579,0.0,16.0,1,0,0,1
202206,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,80.0,1,0,0,1
202206,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,26.0,1,0,0,1
202206,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,23.0,1,0,0,1
202206,8,0,0,12.5,0.0,12.5,25.0,12.5,25.0,0.0,12.5,0.0,67.0,1,0,0,1
202206,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,99.0,1,0,0,1
202206,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,16.0,1,0,0,1
202206,27,0,2,34.482759,20.689655,3.448276,6.896552,13.793103,13.793103,0.0,0.0,0.0,20.0,1,0,0,1
202206,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,0,1,1,0
202206,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,34.0,1,0,1,0
202206,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,18.0,1,0,0,1
202206,3,0,0,0.0,0.0,0.0,33.333333,33.333333,33.333333,0.0,0.0,0.0,48.0,1,0,0,1
202206,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.0,0,1,1,0
202206,3,0,0,0.0,0.0,0.0,33.333333,33.333333,33.333333,0.0,0.0,0.0,54.0,0,1,1,0
202206,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,27.0,0,1,1,0
202206,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,20.0,1,0,1,0
202206,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,23.0,1,0,1,0
202206,2,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,260.0,1,0,0,1
202206,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.0,1,0,1,0
202206,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,19.0,0,1,1,0
202206,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,112.0,1,0,1,0
202206,5,0,0,0.0,40.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,26.0,1,0,1,0
202206,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,39.0,0,1,0,1
202206,2,0,0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,98.0,0,1,0,1
202206,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,52.0,1,0,0,1
202206,9,0,0,0.0,11.111111,33.333333,22.222222,22.222222,11.111111,0.0,0.0,0.0,24.0,1,0,0,1
202206,8,0,0,0.0,12.5,62.5,0.0,12.5,12.5,0.0,0.0,0.0,23.0,0,1,0,1
202206,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,16.0,1,0,1,0
202206,4,0,0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,25.0,1,0,0,1
202206,9,0,0,0.0,44.444444,11.111111,11.111111,11.111111,11.111111,0.0,0.0,11.111111,92.0,1,0,0,1
202206,8,0,0,0.0,12.5,0.0,0.0,25.0,0.0,12.5,37.5,12.5,178.0,1,0,0,1
202206,19,0,0,0.0,5.263158,52.631579,21.052632,5.263158,15.789474,0.0,0.0,0.0,24.0,1,0,0,1
202206,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,122.0,0,1,0,1
202206,2,0,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,31.0,1,0,0,1
202206,4,0,0,0.0,0.0,25.0,25.0,50.0,0.0,0.0,0.0,0.0,32.0,0,1,0,1
202206,17,0,0,0.0,35.294118,17.647059,17.647059,23.529412,0.0,5.882353,0.0,0.0,26.0,0,1,0,1
202206,26,0,0,0.0,26.923077,38.461538,7.692308,23.076923,0.0,3.846154,0.0,0.0,19.0,0,1,0,1
202206,4,0,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,36.0,1,0,1,0
202206,4,0,0,0.0,25.0,0.0,0.0,25.0,50.0,0.0,0.0,0.0,49.0,1,0,1,0
202206,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,48.0,1,0,0,1
202206,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,105.0,0,1,0,1
202206,4,0,0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,33.0,1,0,0,1
202206,7,0,0,0.0,14.285714,28.571429,0.0,28.571429,28.571429,0.0,0.0,0.0,38.0,1,0,0,1
202206,4,0,1,0.0,20.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,24.0,0,1,0,1
202206,5,0,0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,40.0,0.0,95.0,1,0,0,1
202206,2,0,0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,22.0,1,0,0,1
202206,3,0,0,0.0,0.0,0.0,66.666667,0.0,33.333333,0.0,0.0,0.0,45.0,1,0,0,1
202206,4,0,1,0.0,0.0,0.0,0.0,20.0,60.0,0.0,0.0,0.0,82.0,1,0,0,1
202206,5,0,0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,20.0,0.0,74.0,1,0,0,1
202206,5,0,0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,97.0,1,0,0,1
202206,4,0,0,0.0,0.0,25.0,0.0,75.0,0.0,0.0,0.0,0.0,32.0,1,0,0,1
202206,13,0,0,0.0,30.769231,30.769231,30.769231,0.0,7.692308,0.0,0.0,0.0,17.0,0,1,0,1
202206,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,19.0,1,0,1,0
202206,5,0,0,0.0,0.0,60.0,0.0,20.0,20.0,0.0,0.0,0.0,24.0,1,0,1,0
202206,5,0,0,0.0,0.0,0.0,20.0,40.0,40.0,0.0,0.0,0.0,67.0,1,0,0,1
202206,7,0,1,12.5,12.5,12.5,12.5,25.0,12.5,0.0,0.0,0.0,32.0,1,0,0,1
202206,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,20.0,0,1,1,0
202206,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,24.0,0,1,1,0
202206,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,19.0,1,0,1,0
202206,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,45.0,0,1,1,0
202206,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,31.0,0,1,0,1
202206,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,157.0,0,1,0,1
202206,5,0,0,0.0,0.0,40.0,20.0,20.0,20.0,0.0,0.0,0.0,38.0,1,0,0,1
202206,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,23.0,0,1,1,0
202206,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,36.0,0,1,1,0
202206,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,63.0,1,0,1,0
202206,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,27.0,1,0,0,1
202206,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,28.0,1,0,0,1
202206,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,21.0,1,0,0,1
202206,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,23.0,1,0,0,1
202206,17,0,0,0.0,17.647059,41.176471,29.411765,5.882353,0.0,5.882353,0.0,0.0,18.0,0,1,0,1
202206,4,0,0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,19.0,1,0,0,1
202206,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0,1,0,1
202206,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,37.0,1,0,0,1
202206,2,0,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,43.0,1,0,1,0
202206,9,0,0,11.111111,11.111111,22.222222,33.333333,0.0,0.0,11.111111,11.111111,0.0,51.0,1,0,1,0
202206,8,0,0,0.0,50.0,0.0,12.5,12.5,25.0,0.0,0.0,0.0,31.0,1,0,0,1
202206,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,48.0,1,0,1,0
